	filename	orbital.tightening	nose.bulge	cheek.bulge	ear.position	whisker.change	average.picture	rejected
276	MVI_0419_LE033_w1_t1_vb_07_min_25_sec_64.png	5	4	3	4	3	3.8	0
277	MVI_0419_LE033_w1_t1_vb_09_min_18_sec_60.png	3	3	3	2	1	2.4	0
278	MVI_0419_LE033_w1_t1_vb_09_min_21_sec_76.png	5	4	4	5	3	4.2	0
279	MVI_0419_LE033_w1_t1_vb_09_min_40_sec_60.png	4	3	4	3	2	3.2	0
280	MVI_0419_LE033_w1_t1_vb_09_min_53_sec_12.png	4	3	2	5	3	3.4	0
281	MVI_0419_LE033_w1_t1_vb_09_min_56_sec_28.png	6	4	3	3	2	3.6	0
282	MVI_0419_LE034_w1_t1_vb_03_min_08_sec_28.png	3	2	4	4	-1	3.25	0
283	MVI_0419_LE034_w1_t1_vb_07_min_53_sec_88.png	3	5	3	3	1	3	0
284	MVI_0422_LE033_w1_t1_nb_03_min_54_sec_52.png	0	0	0	0	0	0	1
285	MVI_0419_LE034_w1_t1_vb_08_min_00_sec_16.png	4	3	4	2	1	2.8	0
286	MVI_0419_LE034_w1_t1_vb_08_min_28_sec_40.png	4	2	4	4	2	3.2	0
287	MVI_0419_LE034_w1_t1_vb_09_min_43_sec_72.png	4	3	3	1	-1	2.75	0
288	MVI_0419_LE034_w1_t1_vb_09_min_53_sec_12.png	4	3	3	1	1	2.4	0
289	MVI_0419_LE035_w1_t1_vb_01_min_34_sec_12.png	3	4	4	2	4	3.4	0
290	MVI_0419_LE035_w1_t1_vb_05_min_45_sec_20.png	4	3	4	4	-1	3.75	0
291	MVI_0419_LE035_w1_t1_vb_07_min_13_sec_80.png	2	3	4	1	1	2.2	0
292	MVI_0419_LE035_w1_t1_vb_07_min_44_sec_48.png	3	3	4	1	1	2.4	0
293	MVI_0422_LE034_w1_t1_nb_08_min_53_sec_40.png	0	0	0	0	0	0	1
294	MVI_0422_LE034_w1_t1_nb_05_min_16_sec_76.png	0	0	0	0	0	0	1
295	MVI_0419_LE035_w1_t1_vb_07_min_53_sec_88.png	5	3	4	2	1	3	0
296	MVI_0419_LE035_w1_t1_vb_08_min_03_sec_28.png	4	4	5	4	3	4	0
297	MVI_0419_LE035_w1_t1_vb_10_min_21_sec_40.png	5	4	4	3	4	4	0
298	MVI_0422_LE035_w1_t1_nb_08_min_19_sec_52.png	0	0	0	0	0	0	1
299	MVI_0419_LE036_w1_t1_vb_04_min_26_sec_76.png	1	2	1	1	1	1.2	0
300	MVI_0419_LE036_w1_t1_vb_06_min_29_sec_16.png	4	1	1	1	1	1.6	0
301	MVI_0419_LE036_w1_t1_vb_08_min_59_sec_80.png	3	4	3	2	2	2.8	0
302	MVI_0419_LE036_w1_t1_vb_09_min_40_sec_60.png	5	3	2	3	2	3	0
303	MVI_0419_LE036_w1_t1_vb_09_min_56_sec_28.png	1	1	1	3	1	1.4	0
304	MVI_0422_LE035_w1_t1_nb_01_min_34_sec_40.png	0	0	0	0	0	0	1
305	MVI_0419_LE036_w1_t1_vb_10_min_24_sec_52.png	2	4	5	3	3	3.4	0
306	MVI_0420_LE025_w1_t1_nb_00_min_00_sec_0.png	5	6	7	4	4	5.2	0
307	MVI_0422_LE036_w1_t1_nb_08_min_16_sec_48.png	0	0	0	0	0	0	1
308	MVI_0420_LE025_w1_t1_nb_00_min_09_sec_88.png	5	4	4	5	-1	4.5	0
309	MVI_0420_LE025_w1_t1_nb_00_min_16_sec_44.png	6	8	6	5	5	6	0
310	MVI_0420_LE025_w1_t1_nb_00_min_19_sec_76.png	6	5	5	5	3	4.8	0
311	MVI_0420_LE025_w1_t1_nb_00_min_23_sec_40.png	6	6	5	6	5	5.6	0
312	MVI_0422_LE036_w1_t1_nb_06_min_51_sec_20.png	0	0	0	0	0	0	1
313	MVI_0420_LE025_w1_t1_nb_00_min_26_sec_32.png	6	5	6	6	4	5.4	0
314	MVI_0422_LE036_w1_t1_nb_08_min_34_sec_76.png	0	0	0	0	0	0	1
315	MVI_0420_LE025_w1_t1_nb_09_min_23_sec_40.png	7	7	6	7	5	6.4	0
316	MVI_0420_LE025_w1_t1_nb_09_min_56_sec_32.png	5	6	5	6	5	5.4	0
317	MVI_0420_LE025_w1_t1_nb_10_min_09_sec_52.png	6	6	6	6	5	5.8	0
318	MVI_0420_LE026_w1_t1_nb_00_min_03_sec_28.png	6	7	7	8	7	7	0
319	MVI_0420_LE026_w1_t1_nb_00_min_06_sec_56.png	6	7	7	8	7	7	0
320	MVI_0420_LE026_w1_t1_nb_00_min_09_sec_88.png	6	7	7	8	5	6.6	0
321	MVI_0420_LE026_w1_t1_nb_00_min_13_sec_16.png	6	6	7	7	6	6.4	0
322	MVI_0420_LE026_w1_t1_nb_00_min_16_sec_44.png	7	7	6	8	6	6.8	0
323	MVI_0420_LE026_w1_t1_nb_05_min_29_sec_48.png	9	8	7	9	7	8	0
324	MVI_0420_LE026_w1_t1_nb_05_min_32_sec_76.png	9	7	6	9	6	7.4	0
325	MVI_0420_LE026_w1_t1_nb_06_min_32_sec_80.png	8	7	7	8	5	7	0
326	MVI_0420_LE027_w1_t1_nb_00_min_09_sec_88.png	7	6	7	8	5	6.6	0
327	MVI_0420_LE027_w1_t1_nb_03_min_40_sec_72.png	6	4	5	6	4	5	0
328	MVI_0420_LE027_w1_t1_nb_04_min_59_sec_80.png	9	7	8	8	7	7.8	0
329	MVI_0420_LE027_w1_t1_nb_05_min_09_sec_68.png	9	6	8	7	6	7.2	0
330	MVI_0420_LE027_w1_t1_nb_05_min_13_sec_0.png	9	7	7	8	6	7.4	0
331	MVI_0420_LE027_w1_t1_nb_05_min_19_sec_56.png	9	7	7	8	6	7.4	0
332	MVI_0420_LE027_w1_t1_nb_05_min_22_sec_88.png	9	6	7	8	6	7.2	0
333	MVI_0420_LE027_w1_t1_nb_05_min_26_sec_16.png	9	7	8	7	6	7.4	0
334	MVI_0420_LE027_w1_t1_nb_05_min_29_sec_48.png	9	7	6	8	7	7.4	0
335	MVI_0420_LE028_w1_t1_nb_00_min_42_sec_80.png	5	5	5	5	4	4.8	0
336	MVI_0421_LE031_w1_t1_nb_02_min_01_sec_28.png	0	0	0	0	0	0	1
337	MVI_0420_LE028_w1_t1_nb_00_min_46_sec_12.png	5	6	5	6	4	5.2	0
338	MVI_0420_LE028_w1_t1_nb_01_min_55_sec_28.png	7	7	6	4	-1	6	0
339	MVI_0421_LE031_w1_t1_nb_03_min_35_sec_32.png	0	0	0	0	0	0	1
340	MVI_0420_LE028_w1_t1_nb_02_min_18_sec_36.png	9	6	9	7	6	7.4	0
341	MVI_0420_LE028_w1_t1_nb_05_min_55_sec_80.png	7	6	6	5	4	5.6	0
342	MVI_0421_LE031_w1_t1_nb_00_min_21_sec_20.png	0	0	0	0	0	0	1
343	MVI_0421_LE031_w1_t1_nb_00_min_24_sec_24.png	0	0	0	0	0	0	1
344	MVI_0420_LE028_w1_t1_nb_07_min_14_sec_88.png	7	4	6	6	-1	5.75	0
345	MVI_0420_LE028_w1_t1_nb_07_min_18_sec_20.png	6	7	5	3	5	5.2	0
346	MVI_0421_LE029_w1_t1_nb_06_min_13_sec_0.png	5	4	4	5	4	4.4	0
347	MVI_0421_LE029_w1_t1_nb_06_min_43_sec_36.png	4	3	5	5	4	4.2	0
348	MVI_0421_LE029_w1_t1_nb_06_min_55_sec_48.png	4	4	4	5	2	3.8	0
349	MVI_0421_LE029_w1_t1_nb_06_min_58_sec_52.png	5	3	5	6	3	4.4	0
350	MVI_0421_LE029_w1_t1_nb_07_min_01_sec_52.png	5	3	5	6	3	4.4	0
351	MVI_0421_LE029_w1_t1_nb_07_min_28_sec_84.png	5	4	5	5	3	4.4	0
352	MVI_0421_LE029_w1_t1_nb_07_min_34_sec_88.png	3	3	5	5	3	3.8	0
353	MVI_0421_LE029_w1_t1_nb_07_min_44_sec_0.png	5	4	5	5	4	4.6	0
354	MVI_0421_LE029_w1_t1_nb_07_min_53_sec_80.png	5	4	4	5	4	4.4	0
355	MVI_0421_LE029_w1_t1_nb_07_min_56_sec_12.png	4	4	5	5	3	4.2	0
356	MVI_0421_LE030_w1_t1_nb_01_min_40_sec_80.png	4	4	5	5	4	4.4	0
357	MVI_0421_LE030_w1_t1_nb_02_min_22_sec_52.png	2	3	4	4	2	3	0
358	MVI_0421_LE030_w1_t1_nb_02_min_25_sec_56.png	4	5	5	5	3	4.4	0
359	MVI_0421_LE030_w1_t1_nb_02_min_52_sec_84.png	5	5	5	6	4	5	0
360	MVI_0421_LE030_w1_t1_nb_03_min_23_sec_16.png	5	3	4	5	3	4	0
361	MVI_0421_LE030_w1_t1_nb_03_min_29_sec_24.png	5	4	5	6	3	4.6	0
362	MVI_0421_LE030_w1_t1_nb_03_min_35_sec_32.png	5	4	6	6	4	5	0
363	MVI_0421_LE030_w1_t1_nb_06_min_40_sec_32.png	4	4	5	6	4	4.6	0
364	MVI_0421_LE030_w1_t1_nb_07_min_34_sec_88.png	5	5	6	6	4	5.2	0
365	MVI_0421_LE030_w1_t1_nb_07_min_47_sec_40.png	5	3	5	6	3	4.4	0
366	MVI_0421_LE031_w1_t1_nb_02_min_55_sec_88.png	1	1	1	1	1	1	0
367	MVI_0421_LE031_w1_t1_nb_04_min_35_sec_96.png	1	2	2	2	1	1.6	0
368	MVI_0421_LE031_w1_t1_nb_05_min_51_sec_80.png	3	1	3	1	1	1.8	0
369	MVI_0421_LE031_w1_t1_nb_06_min_49_sec_40.png	1	2	3	3	2	2.2	0
370	MVI_0421_LE031_w1_t1_nb_08_min_29_sec_48.png	1	1	1	1	1	1	0
371	MVI_0421_LE031_w1_t1_nb_08_min_50_sec_72.png	4	2	4	2	1	2.6	0
372	MVI_0421_LE032_w1_t1_nb_02_min_28_sec_60.png	3	3	4	3	2	3	0
373	MVI_0421_LE032_w1_t1_nb_04_min_20_sec_80.png	4	3	4	3	2	3.2	0
374	MVI_0421_LE032_w1_t1_nb_04_min_51_sec_12.png	1	1	1	1	1	1	0
375	MVI_0421_LE032_w1_t1_nb_06_min_25_sec_16.png	3	4	2	2	1	2.4	0
376	MVI_0421_LE032_w1_t1_nb_06_min_34_sec_24.png	4	3	3	4	3	3.4	0
377	MVI_0421_LE032_w1_t1_nb_07_min_28_sec_84.png	4	4	3	3	2	3.2	0
378	MVI_0421_LE032_w1_t1_nb_07_min_31_sec_88.png	4	4	4	2	2	3.2	0
379	MVI_0477_LE027_w2_t3_vb_02_min_18_sec_48.png	0	0	0	0	0	0	1
380	MVI_0421_LE032_w1_t1_nb_07_min_34_sec_88.png	3	3	2	1	2	2.2	0
381	MVI_0477_LE027_w2_t3_vb_03_min_45_sec_76.png	0	0	0	0	0	0	1
382	MVI_0477_LE027_w2_t3_vb_03_min_57_sec_80.png	0	0	0	0	0	0	1
383	MVI_0477_LE027_w2_t3_vb_04_min_15_sec_88.png	0	0	0	0	0	0	1
384	MVI_0477_LE027_w2_t3_vb_06_min_16_sec_32.png	0	0	0	0	0	0	1
385	MVI_0477_LE027_w2_t3_vb_06_min_19_sec_32.png	0	0	0	0	0	0	1
386	MVI_0477_LE028_w2_t3_vb_00_min_48_sec_16.png	0	0	0	0	0	0	1
387	MVI_0477_LE028_w2_t3_vb_01_min_06_sec_20.png	0	0	0	0	0	0	1
388	MVI_0421_LE032_w1_t1_nb_08_min_17_sec_36.png	3	2	3	2	2	2.4	0
389	MVI_0421_LE032_w1_t1_nb_08_min_38_sec_60.png	5	3	5	3	3	3.8	0
390	MVI_0422_LE033_w1_t1_nb_02_min_47_sec_52.png	3	3	4	2	1	2.6	0
391	MVI_0477_LE028_w2_t3_vb_08_min_37_sec_80.png	0	0	0	0	0	0	1
392	MVI_0477_LE028_w2_t3_vb_08_min_40_sec_80.png	0	0	0	0	0	0	1
393	MVI_0422_LE033_w1_t1_nb_05_min_41_sec_12.png	5	3	4	4	3	3.8	0
394	MVI_0422_LE033_w1_t1_nb_07_min_24_sec_68.png	4	3	4	5	3	3.8	0
395	MVI_0422_LE033_w1_t1_nb_08_min_16_sec_48.png	4	3	6	6	3	4.4	0
396	MVI_0422_LE033_w1_t1_nb_08_min_34_sec_76.png	5	3	4	4	3	3.8	0
397	MVI_0479_LE033_w2_t3_vb_01_min_22_sec_84.png	0	0	0	0	0	0	1
398	MVI_0422_LE033_w1_t1_nb_08_min_53_sec_40.png	4	3	3	4	2	3.2	0
399	MVI_0422_LE033_w1_t1_nb_09_min_47_sec_84.png	5	3	3	5	4	4	0
400	MVI_0422_LE033_w1_t1_nb_10_min_03_sec_80.png	3	2	3	3	2	2.6	0
401	MVI_0422_LE033_w1_t1_nb_10_min_06_sec_12.png	4	3	4	4	3	3.6	0
402	MVI_0479_LE033_w2_t3_vb_07_min_55_sec_72.png	0	0	0	0	0	0	1
403	MVI_0422_LE034_w1_t1_nb_01_min_31_sec_36.png	4	2	3	4	2	3	0
404	MVI_0422_LE034_w1_t1_nb_04_min_43_sec_24.png	4	4	5	3	3	3.8	0
405	MVI_0422_LE034_w1_t1_nb_05_min_13_sec_72.png	1	2	2	1	1	1.4	0
406	MVI_0422_LE034_w1_t1_nb_08_min_31_sec_72.png	1	2	3	1	1	1.6	0
407	MVI_0479_LE034_w2_t3_vb_01_min_59_sec_68.png	0	0	0	0	0	0	1
408	MVI_0422_LE034_w1_t1_nb_08_min_34_sec_76.png	4	3	3	3	3	3.2	0
409	MVI_0422_LE034_w1_t1_nb_09_min_32_sec_64.png	3	2	2	2	2	2.2	0
410	MVI_0422_LE034_w1_t1_nb_09_min_41_sec_76.png	3	3	3	2	1	2.4	0
411	MVI_0422_LE034_w1_t1_nb_10_min_06_sec_12.png	1	1	3	2	1	1.6	0
412	MVI_0422_LE035_w1_t1_nb_01_min_00_sec_92.png	3	2	3	2	2	2.4	0
413	MVI_0422_LE035_w1_t1_nb_01_min_31_sec_36.png	2	1	2	1	1	1.4	0
414	MVI_0422_LE035_w1_t1_nb_02_min_10_sec_96.png	1	2	3	1	1	1.6	0
415	MVI_0422_LE035_w1_t1_nb_02_min_44_sec_48.png	4	3	4	4	2	3.4	0
416	MVI_0479_LE035_w2_t3_vb_00_min_06_sec_12.png	0	0	0	0	0	0	1
417	MVI_0422_LE035_w1_t1_nb_04_min_18_sec_88.png	6	4	5	2	3	4	0
418	MVI_0479_LE035_w2_t3_vb_00_min_58_sec_28.png	0	0	0	0	0	0	1
419	MVI_0422_LE035_w1_t1_nb_04_min_37_sec_16.png	4	3	4	4	3	3.6	0
420	MVI_0422_LE035_w1_t1_nb_05_min_38_sec_80.png	4	2	4	3	2	3	0
421	MVI_0422_LE035_w1_t1_nb_05_min_53_sec_32.png	5	3	5	5	4	4.4	0
422	MVI_0422_LE036_w1_t1_nb_02_min_07_sec_92.png	2	3	3	3	2	2.6	0
423	MVI_0422_LE036_w1_t1_nb_03_min_08_sec_84.png	1	1	1	1	1	1	0
424	MVI_0422_LE036_w1_t1_nb_05_min_35_sec_40.png	4	2	2	2	1	2.2	0
425	MVI_0422_LE036_w1_t1_nb_07_min_12_sec_52.png	1	2	2	1	1	1.4	0
426	MVI_0422_LE036_w1_t1_nb_07_min_15_sec_56.png	1	1	3	1	1	1.4	0
427	MVI_0479_LE036_w2_t3_vb_01_min_35_sec_12.png	0	0	0	0	0	0	1
428	MVI_0479_LE036_w2_t3_vb_02_min_08_sec_88.png	0	0	0	0	0	0	1
429	MVI_0479_LE036_w2_t3_vb_02_min_11_sec_96.png	0	0	0	0	0	0	1
430	MVI_0422_LE036_w1_t1_nb_08_min_10_sec_40.png	3	2	2	2	1	2	0
431	MVI_0479_LE036_w2_t3_vb_03_min_13_sec_32.png	0	0	0	0	0	0	1
432	MVI_0479_LE036_w2_t3_vb_03_min_34_sec_84.png	0	0	0	0	0	0	1
433	MVI_0422_LE036_w1_t1_nb_09_min_17_sec_40.png	4	2	3	4	3	3.2	0
434	MVI_0423_LE025_w1_t2_vb_02_min_00_sec_24.png	1	3	3	2	1	2	0
435	MVI_0479_LE036_w2_t3_vb_07_min_43_sec_44.png	0	0	0	0	0	0	1
436	MVI_0423_LE025_w1_t2_vb_02_min_18_sec_24.png	4	4	4	2	2	3.2	0
437	MVI_0423_LE025_w1_t2_vb_02_min_54_sec_32.png	4	3	4	3	3	3.4	0
438	MVI_0423_LE025_w1_t2_vb_03_min_54_sec_44.png	2	2	4	4	2	2.8	0
439	MVI_0423_LE025_w1_t2_vb_05_min_21_sec_64.png	3	3	4	4	2	3.2	0
440	MVI_0423_LE025_w1_t2_vb_05_min_33_sec_64.png	4	3	4	4	3	3.6	0
441	MVI_0423_LE025_w1_t2_vb_05_min_36_sec_64.png	2	1	3	2	2	2	0
442	MVI_0423_LE025_w1_t2_vb_06_min_30_sec_76.png	2	2	2	2	1	1.8	0
443	MVI_0423_LE025_w1_t2_vb_06_min_45_sec_80.png	3	3	2	3	2	2.6	0
444	MVI_0423_LE025_w1_t2_vb_07_min_57_sec_92.png	4	3	4	4	3	3.6	0
445	MVI_0423_LE026_w1_t2_vb_02_min_03_sec_24.png	1	4	3	2	1	2.2	0
446	MVI_0423_LE026_w1_t2_vb_02_min_30_sec_28.png	4	3	4	3	3	3.4	0
447	MVI_0423_LE026_w1_t2_vb_04_min_00_sec_48.png	1	1	1	1	1	1	0
448	MVI_0423_LE026_w1_t2_vb_04_min_03_sec_48.png	5	4	4	3	2	3.6	0
449	MVI_0423_LE026_w1_t2_vb_04_min_09_sec_48.png	4	3	4	3	2	3.2	0
450	MVI_0423_LE026_w1_t2_vb_05_min_06_sec_60.png	4	3	4	4	3	3.6	0
451	MVI_0423_LE026_w1_t2_vb_05_min_09_sec_60.png	4	3	2	4	2	3	0
452	MVI_0423_LE026_w1_t2_vb_06_min_18_sec_72.png	5	3	3	3	-1	3.5	0
453	MVI_0423_LE027_w1_t2_vb_01_min_24_sec_16.png	1	2	3	3	1	2	0
454	MVI_0423_LE027_w1_t2_vb_02_min_00_sec_24.png	1	1	3	2	1	1.6	0
455	MVI_0423_LE027_w1_t2_vb_02_min_03_sec_24.png	1	1	3	3	1	1.8	0
456	MVI_0423_LE027_w1_t2_vb_02_min_18_sec_24.png	4	3	3	3	2	3	0
457	MVI_0423_LE027_w1_t2_vb_03_min_42_sec_44.png	1	2	3	1	1	1.6	0
458	MVI_0423_LE027_w1_t2_vb_03_min_48_sec_44.png	4	3	4	4	3	3.6	0
459	MVI_0423_LE027_w1_t2_vb_04_min_06_sec_48.png	2	3	2	3	2	2.4	0
460	MVI_0478_LE031_w2_t3_vb_04_min_40_sec_20.png	0	0	0	0	0	0	1
461	MVI_0423_LE027_w1_t2_vb_06_min_30_sec_76.png	2	1	3	3	2	2.2	0
462	MVI_0423_LE028_w1_t2_vb_02_min_06_sec_24.png	1	2	3	1	1	1.6	0
463	MVI_0478_LE031_w2_t3_vb_07_min_53_sec_24.png	3	2	0	0	0	1	1
464	MVI_0423_LE028_w1_t2_vb_04_min_00_sec_48.png	1	2	2	2	1	1.6	0
465	MVI_0423_LE028_w1_t2_vb_04_min_15_sec_48.png	3	3	4	3	2	3	0
466	MVI_0423_LE028_w1_t2_vb_04_min_57_sec_56.png	1	1	2	2	1	1.4	0
467	MVI_0423_LE028_w1_t2_vb_05_min_15_sec_60.png	1	1	3	1	1	1.4	0
468	MVI_0478_LE032_w2_t3_vb_00_min_24_sec_88.png	0	0	0	0	0	0	1
469	MVI_0423_LE028_w1_t2_vb_05_min_21_sec_64.png	1	1	3	2	2	1.8	0
470	MVI_0423_LE028_w1_t2_vb_06_min_18_sec_72.png	1	2	3	1	1	1.6	0
471	MVI_0478_LE032_w2_t3_vb_02_min_20_sec_80.png	0	0	0	0	0	0	1
472	MVI_0423_LE028_w1_t2_vb_07_min_03_sec_84.png	1	2	3	1	1	1.6	0
473	MVI_0423_LE028_w1_t2_vb_08_min_09_sec_96.png	2	3	2	2	2	2.2	0
474	MVI_0423_LE028_w1_t2_vb_09_min_04_sec_80.png	4	3	4	4	3	3.6	0
475	MVI_0478_LE032_w2_t3_vb_02_min_38_sec_76.png	0	0	0	0	0	0	1
476	MVI_0424_LE029_w1_t2_vb_00_min_00_sec_0.png	1	1	2	1	1	1.2	0
477	MVI_0424_LE029_w1_t2_vb_00_min_03_sec_0.png	1	1	3	1	1	1.4	0
478	MVI_0424_LE029_w1_t2_vb_02_min_10_sec_40.png	1	3	3	2	1	2	0
479	MVI_0424_LE029_w1_t2_vb_02_min_19_sec_48.png	2	2	3	1	1	1.8	0
480	MVI_0424_LE029_w1_t2_vb_04_min_35_sec_96.png	1	1	3	2	1	1.6	0
481	MVI_0424_LE029_w1_t2_vb_04_min_45_sec_40.png	4	2	3	3	2	2.8	0
482	MVI_0424_LE029_w1_t2_vb_05_min_21_sec_44.png	4	2	3	4	3	3.2	0
483	MVI_0424_LE029_w1_t2_vb_05_min_39_sec_64.png	4	3	4	4	3	3.6	0
484	MVI_0424_LE029_w1_t2_vb_06_min_46_sec_36.png	1	2	4	3	2	2.4	0
485	MVI_0424_LE030_w1_t2_vb_00_min_00_sec_0.png	1	1	2	1	1	1.2	0
486	MVI_0424_LE030_w1_t2_vb_00_min_03_sec_0.png	2	2	1	2	2	1.8	0
487	MVI_0424_LE030_w1_t2_vb_00_min_21_sec_20.png	1	1	2	1	1	1.2	0
488	MVI_0424_LE030_w1_t2_vb_00_min_24_sec_24.png	1	1	1	1	1	1	0
489	MVI_0424_LE030_w1_t2_vb_00_min_36_sec_36.png	1	1	1	1	1	1	0
490	MVI_0424_LE030_w1_t2_vb_00_min_48_sec_52.png	3	2	2	3	2	2.4	0
491	MVI_0424_LE030_w1_t2_vb_01_min_00_sec_64.png	1	1	1	1	1	1	0
492	MVI_0424_LE030_w1_t2_vb_01_min_06_sec_68.png	2	1	2	2	2	1.8	0
493	MVI_0424_LE030_w1_t2_vb_02_min_07_sec_36.png	1	1	3	2	1	1.6	0
494	MVI_0424_LE030_w1_t2_vb_03_min_47_sec_44.png	2	1	2	2	2	1.8	0
495	MVI_0424_LE031_w1_t2_vb_03_min_38_sec_32.png	1	1	1	1	1	1	0
496	MVI_0424_LE031_w1_t2_vb_06_min_09_sec_96.png	2	1	3	2	2	2	0
497	MVI_0424_LE031_w1_t2_vb_06_min_25_sec_12.png	1	1	1	1	1	1	0
498	MVI_0424_LE031_w1_t2_vb_07_min_37_sec_92.png	3	1	2	3	1	2	0
499	MVI_0424_LE031_w1_t2_vb_08_min_11_sec_28.png	3	2	3	4	3	3	0
500	MVI_0424_LE031_w1_t2_vb_08_min_23_sec_40.png	1	1	2	3	2	1.8	0
501	MVI_0424_LE031_w1_t2_vb_08_min_50_sec_68.png	1	1	2	1	1	1.2	0
502	MVI_0424_LE031_w1_t2_vb_08_min_56_sec_76.png	2	1	2	1	1	1.4	0
503	MVI_0424_LE031_w1_t2_vb_09_min_30_sec_12.png	1	1	2	1	1	1.2	0
504	MVI_0424_LE032_w1_t2_vb_03_min_01_sec_92.png	4	2	3	5	3	3.4	0
505	MVI_0424_LE032_w1_t2_vb_03_min_04_sec_96.png	4	3	3	2	2	2.8	0
506	MVI_0424_LE032_w1_t2_vb_03_min_08_sec_0.png	3	2	3	3	2	2.6	0
507	MVI_0555_LE034_w4_t2_nb_03_min_09_sec_60.png	0	0	0	0	0	0	1
508	MVI_0555_LE034_w4_t2_nb_03_min_12_sec_72.png	0	0	0	0	0	0	1
509	MVI_0424_LE032_w1_t2_vb_04_min_42_sec_0.png	1	1	3	3	2	2	0
510	MVI_0424_LE032_w1_t2_vb_04_min_54_sec_16.png	4	2	3	2	2	2.6	0
511	MVI_0424_LE032_w1_t2_vb_05_min_36_sec_60.png	1	1	2	3	1	1.6	0
512	MVI_0424_LE032_w1_t2_vb_05_min_51_sec_76.png	1	1	2	1	1	1.2	0
513	MVI_0424_LE032_w1_t2_vb_05_min_57_sec_84.png	2	2	3	2	2	2.2	0
514	MVI_0424_LE032_w1_t2_vb_06_min_58_sec_48.png	4	2	3	3	2	2.8	0
515	MVI_0555_LE034_w4_t2_nb_09_min_31_sec_96.png	4	2	0	0	0	1.2	1
516	MVI_0555_LE035_w4_t2_nb_00_min_00_sec_0.png	0	0	0	0	0	0	1
517	MVI_0555_LE035_w4_t2_nb_00_min_24_sec_84.png	0	0	0	0	0	0	1
518	MVI_0555_LE035_w4_t2_nb_00_min_27_sec_96.png	0	0	0	0	0	0	1
519	MVI_0555_LE035_w4_t2_nb_01_min_20_sec_80.png	0	0	0	0	0	0	1
520	MVI_0555_LE035_w4_t2_nb_01_min_33_sec_24.png	0	0	0	0	0	0	1
521	MVI_0555_LE035_w4_t2_nb_02_min_32_sec_32.png	0	0	0	0	0	0	1
522	MVI_0424_LE032_w1_t2_vb_07_min_04_sec_56.png	4	2	3	2	1	2.4	0
523	MVI_0555_LE035_w4_t2_nb_03_min_34_sec_48.png	0	0	0	0	0	0	1
524	MVI_0555_LE035_w4_t2_nb_03_min_37_sec_60.png	0	0	0	0	0	0	1
525	MVI_0425_LE033_w1_t2_vb_01_min_04_sec_40.png	4	3	3	2	1	2.6	0
526	MVI_0555_LE036_w4_t2_nb_00_min_31_sec_80.png	3	2	0	0	0	1	1
527	MVI_0555_LE036_w4_t2_nb_00_min_40_sec_40.png	0	0	0	0	0	0	1
528	MVI_0425_LE033_w1_t2_vb_02_min_23_sec_40.png	2	2	3	2	1	2	0
529	MVI_0425_LE033_w1_t2_vb_03_min_45_sec_80.png	4	3	3	4	3	3.4	0
530	MVI_0555_LE036_w4_t2_nb_07_min_15_sec_20.png	0	0	0	0	0	0	1
531	MVI_0425_LE033_w1_t2_vb_04_min_07_sec_16.png	2	1	2	2	1	1.6	0
532	MVI_0425_LE033_w1_t2_vb_05_min_32_sec_60.png	3	3	3	1	2	2.4	0
533	MVI_0425_LE033_w1_t2_vb_05_min_50_sec_88.png	4	3	4	4	3	3.6	0
534	MVI_0425_LE033_w1_t2_vb_06_min_03_sec_80.png	4	3	4	3	2	3.2	0
535	MVI_0425_LE033_w1_t2_vb_07_min_19_sec_40.png	4	2	3	3	1	2.6	0
536	MVI_0425_LE033_w1_t2_vb_09_min_30_sec_60.png	4	3	4	5	3	3.8	0
537	MVI_0425_LE033_w1_t2_vb_09_min_36_sec_68.png	2	1	3	1	1	1.6	0
538	MVI_0425_LE034_w1_t2_vb_00_min_18_sec_28.png	3	3	3	2	1	2.4	0
539	MVI_0425_LE034_w1_t2_vb_01_min_01_sec_0.png	2	2	3	3	2	2.4	0
540	MVI_0425_LE034_w1_t2_vb_03_min_18_sec_32.png	1	2	2	2	2	1.8	0
541	MVI_0425_LE034_w1_t2_vb_03_min_45_sec_80.png	3	3	4	2	1	2.6	0
542	MVI_0425_LE034_w1_t2_vb_03_min_54_sec_92.png	1	3	2	1	1	1.6	0
543	MVI_0425_LE034_w1_t2_vb_05_min_32_sec_60.png	2	3	3	2	2	2.4	0
544	MVI_0425_LE034_w1_t2_vb_05_min_38_sec_68.png	1	2	3	1	1	1.6	0
545	MVI_0425_LE034_w1_t2_vb_05_min_41_sec_72.png	3	3	3	4	3	3.2	0
546	MVI_0425_LE034_w1_t2_vb_08_min_02_sec_12.png	4	3	3	2	1	2.6	0
547	MVI_0425_LE034_w1_t2_vb_09_min_33_sec_64.png	4	3	4	4	3	3.6	0
548	MVI_0425_LE035_w1_t2_vb_00_min_18_sec_28.png	3	4	4	4	2	3.4	0
549	MVI_0425_LE035_w1_t2_vb_00_min_45_sec_76.png	2	2	2	3	1	2	0
550	MVI_0425_LE035_w1_t2_vb_01_min_10_sec_16.png	1	3	3	2	1	2	0
551	MVI_0425_LE035_w1_t2_vb_02_min_02_sec_40.png	3	3	3	2	2	2.6	0
552	MVI_0425_LE035_w1_t2_vb_06_min_42_sec_76.png	2	3	3	3	3	2.8	0
